"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CLDD","DSND","DSNW","EMSD","EMSN","EMXP","PRCP","SNOW"
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2016-01","0",,,,,"0.31","1.13",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2016-02","0",,,,,"0.47","1.12",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2016-03","0",,,,,"1.32","4.08",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2016-04","1",,,,,"0.59","2.39",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2016-05","102",,,,,"0.61","1.82",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2016-06","240",,,,,"0.11","0.33",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2016-07","412",,,,,"0.34","0.72",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2016-08","414",,,,,"1.46","5.20",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2016-09","183",,,,,"1.64","4.57",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2016-10","23",,,,,"1.24","3.43",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2016-11","0",,,,,"0.83","2.17",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2016-12","0",,,,,"0.33","1.01",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2017-01","0",,,,,"0.40","2.62",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2017-02","0",,,,,"0.84","2.23",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2017-03","0",,,,,"1.67","3.63",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2017-04","8",,,,,"0.77","4.20",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2017-05","45",,,,,"0.98","4.09",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2017-06","200",,,,,"0.43","0.85",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2017-07","278",,,,,"0.56","1.19",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2017-08","184",,,,,"0.94","2.21",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2017-09","141",,,,,"0.50","0.86",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2017-10","32",,,,,"0.90","2.37",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2017-11","0",,,,,"1.63","3.18",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2017-12","0",,,,,"0.02","0.03",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2018-01","0",,,,,"0.47","0.96",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2018-02","0",,,,,"1.28","2.63",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2018-03","0",,,,,"0.97","2.18",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2018-04","0",,,,,"1.18","3.20",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2018-05","137",,,,,"1.30","5.93",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2018-06","219",,,,,"0.60","1.98",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2018-07","329",,,,,"0.91","1.81",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2018-08","317",,,,,"0.75","3.26",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2018-09","171",,,,,"2.48","6.33",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2018-10","37",,,,,"1.59","3.75",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2018-11","0",,,,,"1.15","3.00",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2018-12","0",,,,,"0.76","2.12",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2019-01","0",,,,,"0.78","0.96",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2019-02","0",,,,,"0.36","1.13",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2019-03","0",,,,,"1.21","2.41",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2019-04","0",,,,,"1.57","6.16",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2019-05","20",,,,,"0.87","3.11",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2019-06","157",,,,,"0.57","2.40",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2019-07","395",,,,,"2.03","4.07",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2019-08","245",,,,,"0.59","2.66",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2019-09","142",,,,,"1.22","3.73",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2019-10","16",,,,,"1.33","4.20",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2019-11","0",,,,,"0.60","0.89",
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2019-12","0",,,,,"0.63","1.63",
"US1MIOK0074","SOUTH LYON 0.5 NW, MI US","42.4647521972656","-83.6592788696289","280.7","2013-09",,,,,,"0.24","0.81",
"US1MIOK0074","SOUTH LYON 0.5 NW, MI US","42.4647521972656","-83.6592788696289","280.7","2013-10",,,,,,"0.70","2.62",
"US1MIOK0074","SOUTH LYON 0.5 NW, MI US","42.4647521972656","-83.6592788696289","280.7","2013-11",,,,,,"0.82","2.47",
"US1MIOK0074","SOUTH LYON 0.5 NW, MI US","42.4647521972656","-83.6592788696289","280.7","2013-12",,,"5",,"2.5","1.00","2.39","9.8"
"US1MIOK0074","SOUTH LYON 0.5 NW, MI US","42.4647521972656","-83.6592788696289","280.7","2014-01",,,"9",,"10.4","0.73","3.00","33.1"
"US1MIOK0074","SOUTH LYON 0.5 NW, MI US","42.4647521972656","-83.6592788696289","280.7","2014-02",,,"6",,"4.8","0.64","1.94","16.5"
"US1MIOK0074","SOUTH LYON 0.5 NW, MI US","42.4647521972656","-83.6592788696289","280.7","2014-03",,,"3",,"4.3","0.45","1.58","10.0"
"US1MIOK0074","SOUTH LYON 0.5 NW, MI US","42.4647521972656","-83.6592788696289","280.7","2014-04",,,"1",,"2.2","0.61","2.20","2.2"
"US1MIOK0074","SOUTH LYON 0.5 NW, MI US","42.4647521972656","-83.6592788696289","280.7","2014-05",,,"0",,"0.0","2.93","6.46","0.0"
"US1MIOK0074","SOUTH LYON 0.5 NW, MI US","42.4647521972656","-83.6592788696289","280.7","2014-06",,,"0",,"0.0","1.23","4.31","0.0"
"US1MIOK0074","SOUTH LYON 0.5 NW, MI US","42.4647521972656","-83.6592788696289","280.7","2014-07",,,"0",,"0.0","1.46","3.34","0.0"
"US1MIOK0074","SOUTH LYON 0.5 NW, MI US","42.4647521972656","-83.6592788696289","280.7","2014-08",,,"0",,"0.0","0.77","3.52","0.0"
"US1MIOK0074","SOUTH LYON 0.5 NW, MI US","42.4647521972656","-83.6592788696289","280.7","2014-09",,,"0",,"0.0","1.20","3.30","0.0"
"US1MIOK0074","SOUTH LYON 0.5 NW, MI US","42.4647521972656","-83.6592788696289","280.7","2014-10",,,,,,"0.30","0.96",
"US1MIOK0074","SOUTH LYON 0.5 NW, MI US","42.4647521972656","-83.6592788696289","280.7","2014-11",,,"1",,"1.0","1.18","1.80","1.4"
"US1MIOK0074","SOUTH LYON 0.5 NW, MI US","42.4647521972656","-83.6592788696289","280.7","2014-12",,,"0",,"0.0","0.64","1.70","0.0"
"US1MIOK0074","SOUTH LYON 0.5 NW, MI US","42.4647521972656","-83.6592788696289","280.7","2015-01",,,"3",,"3.0","0.61","1.56","9.8"
"US1MIOK0074","SOUTH LYON 0.5 NW, MI US","42.4647521972656","-83.6592788696289","280.7","2015-02",,,"5",,"12.7","1.03","1.52","20.2"
"US1MIOK0074","SOUTH LYON 0.5 NW, MI US","42.4647521972656","-83.6592788696289","280.7","2015-03",,,"1",,"1.7","0.32","0.81","1.8"
"US1MIOK0074","SOUTH LYON 0.5 NW, MI US","42.4647521972656","-83.6592788696289","280.7","2015-04",,,"0",,"0.0","0.58","2.28","0.0"
"US1MIOK0074","SOUTH LYON 0.5 NW, MI US","42.4647521972656","-83.6592788696289","280.7","2015-05",,,"0",,"0.0","2.55","5.33","0.0"
"US1MIOK0074","SOUTH LYON 0.5 NW, MI US","42.4647521972656","-83.6592788696289","280.7","2015-06",,,"0",,"0.0","1.24","5.11","0.0"
"US1MIOK0074","SOUTH LYON 0.5 NW, MI US","42.4647521972656","-83.6592788696289","280.7","2015-07",,,"0",,"0.0","0.95","2.89","0.0"
"US1MIOK0074","SOUTH LYON 0.5 NW, MI US","42.4647521972656","-83.6592788696289","280.7","2015-08",,,"0",,"0.0","1.09","3.23","0.0"
"US1MIOK0074","SOUTH LYON 0.5 NW, MI US","42.4647521972656","-83.6592788696289","280.7","2015-09",,,"0",,"0.0","0.37","1.30","0.0"
"US1MIOK0074","SOUTH LYON 0.5 NW, MI US","42.4647521972656","-83.6592788696289","280.7","2015-10",,,"0",,"0.0","0.62","1.73","0.0"
"US1MIOK0074","SOUTH LYON 0.5 NW, MI US","42.4647521972656","-83.6592788696289","280.7","2015-11",,,"1",,"9.8","0.52","1.76","9.8"
"US1MIOK0074","SOUTH LYON 0.5 NW, MI US","42.4647521972656","-83.6592788696289","280.7","2015-12",,,"1",,"1.2","0.72","2.11","2.0"
"US1MIOK0074","SOUTH LYON 0.5 NW, MI US","42.4647521972656","-83.6592788696289","280.7","2016-01",,,"3",,"3.0","0.21","0.92","8.5"
"US1MIOK0074","SOUTH LYON 0.5 NW, MI US","42.4647521972656","-83.6592788696289","280.7","2016-02",,,"2",,"6.2","1.38","2.19","10.2"
"US1MIOK0074","SOUTH LYON 0.5 NW, MI US","42.4647521972656","-83.6592788696289","280.7","2016-03",,,"2",,"3.0","0.98","3.48","5.4"
"US1MIOK0074","SOUTH LYON 0.5 NW, MI US","42.4647521972656","-83.6592788696289","280.7","2016-04",,,"1",,"1.7","0.55","2.48","2.3"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2010-01",,"24","2","4","3.2","0.36","0.81","5.6"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2010-02",,"19","5","9","7.0","0.61","2.01","19.3"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2010-03",,"7","0","7","0.0","0.58","1.64","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2010-04",,"0","0","0","0.0","0.85","2.63","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2010-06",,"0","0","0","0.0","3.08","8.21","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2010-07",,"0","0","0","0.0","2.26","6.05","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2010-08",,"0","0","0","0.0","1.60","1.94","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2010-09",,"0","0","0","0.0","0.58","1.61","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2010-10",,"0","0","0","0.0","0.30","0.96","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2010-11",,"0","0","0","0.0","0.89","3.43","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2010-12",,"5","0","1","0.6","0.49","1.21","2.6"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2011-01",,"24","3","4","2.5","0.52","1.56","9.6"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2011-02",,"24","2","13","7.5","1.16","3.26","16.7"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2011-03",,"8","1","4","2.2","0.89","4.04","2.9"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2011-04",,"0","0","0","0.0","1.37","5.61","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2011-05",,"0","0","0","0.0","2.05","5.62","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2011-06",,"0","0","0","0.0","0.31","0.61","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2011-07",,"0","0","0","0.0","2.88","5.08","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2011-09",,"0","0","0","0.0","0.78","4.99","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2011-10",,"0","0","0","0.0","1.27","2.57","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2011-11",,"0","0","1","0.7","1.75","6.34","0.7"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2011-12",,"3","2","2","1.9","0.72","2.40","3.4"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2012-01",,"6","3","2","1.4","0.82","3.31","7.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2012-02",,"6","2","2","2.3","0.61","1.69","5.5"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2012-03",,"0","0","1","0.4","1.34","4.06","0.7"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2012-04",,"0","0","0","0.0","0.41","1.10","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2012-05",,"0","0","0","0.0","0.34","1.15","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2012-06",,"0","0","0","0.0","0.59","1.09","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2012-08",,,,,,,"2.21",
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2012-09",,"0","0","0","0.0","0.62","1.85","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2012-10",,"0","0","0","0.0","1.26","2.99","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2012-11",,"0","0","0","0.0","0.60","1.08","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2012-12",,"5","1","4","4.5","1.27","3.31","6.6"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2013-01",,"18","2","4","2.6","0.94","3.56","5.6"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2013-02",,"12","4","4","2.3","2.48","3.73","9.6"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2013-03",,"8","0","4","0.9","0.33","0.66","1.7"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2013-04",,"0","0","0","0.0","1.53","6.01","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2013-05",,"0","0","0","0.0","0.87","1.80","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2013-06",,"0","0","0","0.0","1.58","6.76","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2013-07",,"0","0","0","0.0","1.64","2.50","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2013-08",,"0","0","0","0.0","2.34","3.47","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2013-09",,"0","0","0","0.0","0.53","1.44","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2013-10",,"0","0","0","0.0","0.99","1.81","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2013-11",,"0","0","1","0.3","0.90","1.79","0.8"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2013-12",,"15","3","6","4.7","1.67","2.55","9.4"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2014-01",,"27","5","11","6.7","0.98","2.85","20.2"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2014-02",,"28","4","10","3.7","0.84","2.31","10.5"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2014-03",,"21","2","6","2.7","0.32","1.20","6.2"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2014-04",,"1","1","1","1.4","0.56","2.65","1.4"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2014-05",,"0","0","0","0.0","0.57","2.91","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2014-06",,"0","0","0","0.0","0.96","2.53","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2014-07",,,,,,,"2.52",
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2014-08",,,"0",,"0.0","1.15","2.89","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2014-09",,"0","0","0","0.0","1.46","3.70","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2014-10",,"0","0","0","0.0","0.44","1.91","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2014-11",,"3","0","1","0.9","1.48","2.00","2.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2014-12",,"0","0","0","0.2","0.60","1.76","0.4"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2015-01",,"26","3","4","1.5","0.83","1.47","6.8"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2015-02",,"28","3","12","9.1","1.08","1.35","15.1"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2015-03",,"15","0","6","0.7","0.38","0.94","1.6"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2015-04",,,"0",,"0.0","0.79","2.96","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2015-05",,"0","0","0","0.0","1.79","4.98","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2015-06",,,"0",,"0.0","1.43","6.06","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2015-07",,"0","0","0","0.0","0.16","0.87","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2015-08",,"0","0","0","0.0","0.88","1.63","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2015-09",,"0","0","0","0.0","0.44","1.00","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2015-10",,,"0",,"0.0","1.24","2.57","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2015-11",,,"0",,"0.0","0.56","3.02","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2015-12",,"0","0","1","0.3","1.16","3.47","0.6"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2016-01",,"6","2","3","1.7","0.39","1.28","4.3"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2016-02",,"4","1","7","6.7","1.37","2.29","8.7"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2016-03",,"6","3","3","2.7","0.96","3.64","6.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2016-04",,,"0",,"0.3","0.66","1.95","0.6"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2016-05",,"0","0","0","0.0","0.81","2.56","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2016-06",,"0","0","0","0.0","0.92","1.96","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2016-08",,"0","0","0","0.0","1.66","3.73","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2016-09",,"0","0","0","0.0","1.49","3.79","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2016-10",,"0","0","0","0.0","0.82","3.41","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2016-11",,"0","0","0","0.0","0.82","2.08","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2016-12",,"17","3","11","8.1","0.85","2.14","14.3"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2017-01",,"4","3","4","2.9","0.71","3.15","8.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2017-02",,"4","0","3","0.7","0.96","2.32","0.7"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2017-03",,"4","1","4","3.9","1.84","5.11","5.1"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2017-04",,"0","0","0","0.0","1.15","4.74","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2017-05",,"0","0","0","0.0","1.11","3.40","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2017-06",,"0","0","0","0.0","0.37","1.14","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2017-07",,"0","0","0","0.0","0.56","2.17","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2017-08",,,"0",,"0.0","0.76","2.36","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2017-09",,"0","0","0","0.0","0.24","0.61","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2017-10",,"0","0","0","0.0","0.97","3.91","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2017-11",,"0","0","0","0.0","0.84","3.29","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2017-12",,"18","5","8","4.7","0.32","1.17","18.7"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2018-01",,"20","4","6","2.9","0.35","1.30","10.7"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2018-02",,"16","6","14","6.4","1.32","4.09","15.9"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2018-03",,"3","1","3","3.1","2.05","3.20","4.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2018-04",,"1","1","1","1.1","1.51","4.71","1.3"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2018-05",,"0","0","0","0.0","1.38","5.26","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2018-06",,,"0",,"0.0","0.50","2.21","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2018-07",,"0","0","0","0.0","0.45","0.83","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2018-08",,"0","0","0","0.0","0.98","3.55","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2018-09",,,"0",,"0.0","0.98","3.21","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2018-10",,"0","0","0","0.0","0.78","3.07","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2018-11",,"2","1","1","1.1","0.91","3.71","4.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2018-12",,"0","0","1","0.7","0.49","1.65","1.1"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2019-01",,"11","4","6","5.7","0.97","2.53","12.8"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2019-02",,"17","5","6","4.7","0.33","2.35","12.7"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2019-03",,"2","0","1","0.4","0.79","2.82","1.7"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2019-04",,"0","0","0","0.0","0.94","4.24","0.0"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","42.239144","-83.69582","251.5","2019-05",,"0","0","0","0.0","1.38","3.80","0.0"
